Run,Model,Fold,Accuracy,Precision,Recall,F1 Score
3,ViT_lookup,1,0.7835714285714286,0.7742402315484804,0.7844574780058651,0.7793153678077204
3,ViT_lookup,2,0.78,0.7686781609195402,0.7844574780058651,0.7764876632801161
3,ViT_lookup,3,0.795,0.7754532775453278,0.8152492668621701,0.7948534667619729
3,ViT_lookup,4,0.795,0.7709190672153635,0.8240469208211144,0.7965981573352232
3,ViT_lookup,5,0.7785714285714286,0.7409326424870466,0.8387096774193549,0.7867950481430537
3,ViT_lookup,6,0.7978571428571428,0.7903930131004366,0.7961876832844574,0.7932797662527392
3,ViT_lookup,7,0.8035714285714286,0.8116385911179173,0.7771260997067448,0.7940074906367042
3,ViT_lookup,8,0.7957142857142857,0.7955223880597015,0.781524926686217,0.7884615384615384
3,ViT_lookup,9,0.7914285714285715,0.7512886597938144,0.8548387096774194,0.7997256515775034
3,ViT_lookup,10,0.7878571428571428,0.762619372442019,0.8196480938416423,0.7901060070671378
